词汇组 87 (共 50 个词汇)
序号	单词	音标	释义
================================================================================
3308	sample	/ˈsæmpl/	n.标本,样品,例子vt.取样,采样,抽取...的样品,试验的一部分,尝试
383	between	/bɪˈtwiːn/	prep. （空间、时间、数量等）在……之间；往返于；（表关系）两……之间；合用；一起adv. （时间或空间）介于……之间；在期间
898	cow	/kaʊ/	n. 奶牛，母牛；母兽vt. 威胁，恐吓
2392	menu	/ˈmenjuː/	n. 菜单饭菜
1031	descend	/dɪˈsend/	vi. 下降；下去；下来；遗传；屈尊vt. 下去；沿…向下
971	day	/deɪ/	n. 一天；时期；白昼adv. 每天；经常在白天地adj. 日间的；逐日的n. (Day)人名；(英、法、西)戴；(越)岱；(阿拉伯、土)达伊
1582	freight	/freɪt/	n. 货运；运费；船货v. 运送；装货；使充满
431	booth	/buːθ/	n. 货摊；公用电话亭n. (Booth)人名；(英)布思；(德、瑞典)博特
3313	satisfaction	/ˌsætɪsˈfækʃn/	n. 满意，满足；赔偿；乐事；赎罪
2275	loose	/luːs/	n.解放,放任,放纵adj.宽松的,不精确的,不牢固的,散漫的,自由的vt.释放,放枪,开船vi.变松,开火adv.松散地
2259	loaf	/loʊf/	n. 条，一条面包；块；游荡vt. 游荡；游手好闲；虚度光阴vi. 游荡；游手好闲；虚度光阴
455	brass	/bræs/	n. 黄铜；黄铜制品；铜管乐器；厚脸皮；位高权重者n. （Brass）（英、法、德）布拉斯（人名）
260	attention	/əˈtenʃn/	n. 注意力；关心；立正！（口令）
1416	faint	/feɪnt/	adj. 模糊的；头晕的；虚弱的；[医] 衰弱的vi. 昏倒；变得微弱；变得没气力n. [中医] 昏厥，昏倒
3903	terrible	/ˈterəbl/	adj. 可怕的；很糟的；令人讨厌的adv. 很，非常
2449	moan	/moʊn/	vi. 抱怨，悲叹；呻吟n. 呻吟声；悲叹vt. 抱怨；呻吟着说n. (Moan)人名；(法)莫昂
3614	spear	/spɪr/	n. 矛，枪vt. 用矛刺n. (Spear)人名；(英)斯皮尔
2012	instruction	/ɪnˈstrʌkʃn/	n. 指令，命令；指示；教导；用法说明
2663	operational	/ˌɑːpəˈreɪʃənl/	adj. 操作的；运作的
