词汇组 63 (共 50 个词汇)
序号	单词	音标	释义
================================================================================
904	crawl	/krɔːl/	vi. 爬行；匍匐行进vt. 爬行；缓慢地行进n. 爬行；养鱼池；匍匐而行
2156	lap	/læp/	n. 一圈；大腿；下摆；山坳vt. 使重叠；拍打；包围；缠绕；舔舐；领先一圈vi. 重叠；轻拍；围住n. （Lap）（越）拉普（人名）
3427	sharply	/ˈʃɑːrpli/	adv. 急剧地；锐利地
4240	violet	/ˈvaɪələt/	n. 紫罗兰；堇菜；羞怯的人adj. 紫色的；紫罗兰色的n. (Violet)人名；(西)比奥莱特；(法)维奥莱；(印、匈、英)维奥莱特
1604	fuel	/ˈfjuːəl/	n. 燃料；刺激因素；（为身体提供能量的）食物vt. 给……提供燃料；刺激，煽动；推动vi. 得到燃料n. (Fuel) （美）傅爱乐（人名）
657	chop	/tʃɑːp/	n.砍,排骨,官印,商标vt.剁碎,砍,(风浪)突变
2435	mirror	/ˈmɪrər/	n. 镜子；真实的写照；榜样vt. 反射；反映
1852	hobby	/ˈhɑːbi/	n. 嗜好；业余爱好n. (Hobby)人名；(英)霍比
2284	loudspeaker	/ˌlaʊdˈspiːkər/	n. 喇叭，扬声器；扩音器
359	behalf	/bɪˈhæf/	n. 代表；利益
1278	endure	/ɪnˈdʊr/	vt. 忍耐；容忍vi. 忍耐；持续
3409	seventy	/ˈsevnti/	n. 七十；七十个；七十岁；七十年代adj. 七十的；七十个的；七十岁的num. 七十
1680	God	/ɡɑːd/	n. 神；（大写首字母时）上帝vt. 膜拜，崇拜n. (God)人名；(索、阿拉伯)古德
4037	transform	/trænsˈfɔːrm/	vt. 改变，使…变形；转换vi. 变换，改变；转化
620	character	/ˈkærəktər/	n. 性格，品质；特性；角色；[计] 字符vt. 印，刻；使具有特征n. (Character)人名；(英)克拉克特
484	bronze	/brɑːnz/	n. 青铜；古铜色；青铜制品adj. 青铜色的；青铜制的vt. 镀青铜于vi. 变成青铜色，被晒黑n. (Bronze)人名；(葡)布龙泽
705	clue	/kluː/	n. 线索；（故事等的）情节vt. 为…提供线索；为…提供情况
1856	hollow	/ˈhɑːloʊ/	adj. 空的；中空的，空腹的；凹的；虚伪的n. 洞；山谷；窟窿vt. 使成为空洞vi. 形成空洞adv. 彻底地；无用地n. (Hollow)人名；(英)霍洛
2912	proceed	/proʊˈsiːd/	vi. 开始；继续进行；发生；行进n. 收入，获利
2164	Latin	/ˈlætn/	n. 拉丁语；拉丁人；拉丁音乐adj. 拉丁语的，用拉丁语写成的； 拉丁语系国家（或民族）的；拉丁人的n. (Latin) （美）拉京（人名）
976	deal	/diːl/	n.交易,(政治上的)密约,待遇,份量,口买卖vi.处理,应付,做生意vt.分配,分给(out),发牌,给予
1084	direction	/dəˈrekʃn/	n. 方向；指导；趋势；用法说明
2298	lung	/lʌŋ/	n. 肺；呼吸器n. (Lung)人名；(越)珑；(罗、塞、匈、瑞典、德)伦格
212	army	/ˈɑːrmi/	n. 陆军，军队
751	companion	/kəmˈpænjən/	n. 同伴；朋友；指南；手册vt. 陪伴n. (Companion)人名；(英)康帕宁
51	act	/ækt/	n.幕,法案,法令,动作,举动,节目,(戏剧的)幕vi.行动,产生...的效果,担当,表演,假装,表现,见效vt.扮演,装作
1652	geometry	/dʒiˈɑːmətri/	n. 几何学几何结构
265	attractive	/əˈtræktɪv/	adj. 吸引人的；有魅力的；引人注目的
2892	primarily	/praɪˈmerəli/	adv. 首先；主要地，根本上
945	current	/ˈkɜːrənt/	adj. 现在的；流通的，通用的；最近的；草写的n. （水，气，电）流；趋势；涌流n. （Current）（英）柯伦特（人名）
