词汇组 44 (共 50 个词汇)
序号	单词	音标	释义
================================================================================
2484	mount	/maʊnt/	n.乘用马,衬纸,山,装配vi.乘马,爬上,增长vt.爬上,使上马,装上,设置,安放,制作...的标本,上演
849	contribute	/kənˈtrɪbjuːt/	vt. 贡献，出力；投稿；捐献vi. 有助于，促成，是……的原因之一；发表意见，提议
4280	water	/ˈwɔːtər/	n. 水；海水；雨水；海域，大片的水vt. 使湿；供以水；给…浇水vi. 加水；流泪；流口水n. (Water)人名；(英)沃特
711	coat	/koʊt/	n. 外套vt. 覆盖…的表面n. (Coat)人名；(法)科阿
3002	quilt	/kwɪlt/	n. 被子；棉被vt. 东拼西凑地编；加软衬料后缝制vi. 缝被子
560	captive	/ˈkæptɪv/	adj. 被俘虏的；被迷住的n. 俘虏；迷恋者
2884	pretty	/ˈprɪti/	adj.漂亮的,可爱的,优美的,机灵的,恰当的
1014	delivery	/dɪˈlɪvəri/	n. [贸易] 交付；分娩；递送
483	broken	/ˈbroʊkən/	adj. 破碎的；坏掉的v. 折断；打碎；损坏（break的过去分词）
247	astronaut	/ˈæstrənɔːt/	n. 宇航员，航天员；太空旅行者
1456	federal	/ˈfedərəl/	adj. 联邦的；同盟的；联邦政府的； 联邦制的adv. 联邦政府地n. (Federal)人名；(英)费德勒尔
2527	natural	/ˈnætʃrəl/	adj. 自然的；物质的；天生的；不做作的n. 自然的事情；白痴；本位音n. (Natural)人名；(西)纳图拉尔
2966	pulse	/pʌls/	n. [电子] 脉冲；脉搏vt. 使跳动vi. 跳动，脉跳
4206	vary	/ˈveri,ˈværi/	vi. 变化；变异；违反vt. 改变；使多样化；变奏n. (Vary)人名；(英、法、罗、柬)瓦里
3730	straw	/strɔː/	n. 稻草；吸管；一文不值的东西adj. 稻草的；无价值的n. (Straw)人名；(英)斯特劳
2097	judgement	/ˈdʒʌdʒmənt/	n. 意见；判断力；[法] 审判；评价
3479	silent	/ˈsaɪlənt/	adj. 沉默的；寂静的；无记载的n. 无声电影
595	cellar	/ˈselər/	n. 地窖；酒窖；地下室vt. 把…藏入地窖n. (Cellar)人名；(捷)采拉尔
2274	loop	/luːp/	n.环,线(绳)圈,弯曲部分,回路,回线,(铁路)让车道,(飞机)翻圈飞行vt.使成环,以圈结,以环连结vi.打环,翻筋斗n.循环
3478	silence	/ˈsaɪləns/	n. 沉默；寂静；缄默；不谈；无声状态vt. 使沉默；使安静；压制；消除噪音int. 安静！；别作声！
1363	execute	/ˈeksɪkjuːt/	vt. 实行；执行；处死
1739	growth	/ɡroʊθ/	n. 增长；发展；生长；种植
3220	rich	/rɪtʃ/	adj. 富有的；肥沃的；昂贵的adj. 油腻的，含有很多脂肪n. (Rich)人名；(丹)里克；(捷)里赫；(英、西)里奇；(葡、法)里什
1367	exhaust	/ɪɡˈzɔːst/	v. 使精疲力尽；耗尽；彻底探讨；排出（气体）n. 废气；排气管
161	announce	/əˈnaʊns/	vt. 宣布；述说；预示；播报vi. 宣布参加竞选；当播音员
1520	flourish	/ˈflɜːrɪʃ/	v. 繁荣，茂盛；茁壮成长，处于旺盛时期；挥舞；炫耀n. 夸张动作；出色部分；华丽辞藻；花彩字；（管弦乐）花彩号声
