词汇组 56 (共 50 个词汇)
序号	单词	音标	释义
================================================================================
3094	reform	/rɪˈfɔːrm/	v. 改革，革新；重组；（使）改过自新；（石油炼制）重整n. 改革，改良；改正adj. 改革的；改革教会的
2904	private	/ˈpraɪvət/	adj.私人的,私有的,私营的,秘密的n.士兵
1585	frequent	/ˈfriːkwənt; friˈkwent/	adj. 频繁的；时常发生的；惯常的vt. 常到，常去；时常出入于
3112	rehearsal	/rɪˈhɜːrsl/	n. 排演；预演；练习；训练；叙述
3226	ridiculous	/rɪˈdɪkjələs/	adj. 可笑的；荒谬的
602	centre	/ˈsentər/	n.中心,中央,中心区v.集中
558	capital	/ˈkæpɪtl/	n. 首都，省会；资金；大写字母；资本家adj. 首都的；重要的；大写的n. (Capital)人名；(法)卡皮塔尔
1050	determination	/dɪˌtɜːrmɪˈneɪʃn/	n. 决心；果断；测定
1934	impose	/ɪmˈpoʊz/	vi. 利用；欺骗；施加影响vt. 强加；征税；以…欺骗
3721	stormy	/ˈstɔːrmi/	adj. 暴风雨的；猛烈的；暴躁的
1658	ghost	/ɡoʊst/	n. 鬼，幽灵vt. 作祟于；替…捉刀；为人代笔vi. 替人代笔
1204	earnest	/ˈɜːrnɪst/	adj. 认真的，热心的；重要的n. 认真；定金；诚挚n. (Earnest)人名；(英)欧内斯特
3331	scatter	/ˈskætər/	v. 撒播；散开；散布；驱散；散布于……上；散射（电磁辐射或粒子）；（棒球）有效投（球）n. 零星散布的东西；离差；散射
4344	wide	/waɪd/	adj. 广泛的；宽的，广阔的；张大的；远离目标的adv. 广泛地；广阔地；充分地n. 大千世界n. (Wide)人名；(瑞典、芬)维德
2499	murder	/ˈmɜːrdər/	n.谋杀,凶杀vt.谋杀,凶杀v.谋杀
2384	melon	/ˈmelən/	n. 瓜；甜瓜；大肚子；圆鼓鼓像瓜似的东西n. (Melon)人名；(意、西、葡)梅隆
3319	sausage	/ˈsɔːsɪdʒ/	n. 香肠；腊肠；装香肠的碎肉
