词汇组 58 (共 50 个词汇)
序号	单词	音标	释义
================================================================================
3465	shy	/ʃaɪ/	adj. 害羞的；畏缩的，胆怯的vi. 投；畏缩；惊退；厌恶vt. 投；乱掷n. 投掷；惊跳n. (Shy)人名；(英)夏伊
968	date	/deɪt/	n. 日期；约会；年代；枣椰子vi. 过时；注明日期；始于（某一历史时期）vt. 确定…年代；和…约会n. (Date)人名；(日)伊达 (姓)；(英)戴特
3054	ready	/ˈredi/	adj. 准备好；现成的；迅速的；情愿的；快要…的n. 现款；预备好的状态adv. 迅速地；预先vt. 使准备好n. (Ready)人名；(英)雷迪
254	atomic	/əˈtɑːmɪk/	adj. 原子的，原子能的；微粒子的
255	attach	/əˈtætʃ/	vt. 使依附；贴上；系上；使依恋vi. 附加；附属；伴随
3722	story	/ˈstɔːri/	n. 故事；小说；描述；新闻报道；来历；假话；层；一种测量单位（1 story 等于 3.3 米）vt. 用历史故事画装饰vi. 说谎n. （Story）斯托里（人名）
2515	mystery	/ˈmɪstəri/	n. 秘密，谜；神秘，神秘的事物；推理小说，推理剧；常作 mysteries 秘技，秘诀
1919	imaginary	/ɪˈmædʒɪneri/	adj. 虚构的，假想的；想象的；虚数的
3661	stadium	/ˈsteɪdiəm/	n. 体育场；露天大型运动场
4076	trumpet	/ˈtrʌmpɪt/	n. 喇叭；喇叭声vt. 吹喇叭；吹嘘vi. 吹喇叭；发出喇叭般的声音
4009	torture	/ˈtɔːrtʃər/	n. 折磨；拷问；歪曲v. 折磨；拷问；歪曲
3386	sense	/sens/	n. 感觉，官能；观念；道理；理智vt. 感觉到；检测n. (Sense) （美）森斯（人名）
1788	hat	/hæt/	n. 帽子vt. 给……戴上帽子vi. 供应帽子；制造帽子n. （Hat）（中）（广东话·威妥玛）核（人名）
3509	ski	/skiː/	n. 滑雪橇vi. 滑雪adj. 滑雪（用）的
4103	twist	/twɪst/	n.一扭,扭曲,盘旋,曲折,歪曲,手法,螺旋状vt.拧,扭曲,绞,搓,捻,使苦恼,使转动,编织vi.扭弯,扭曲,缠绕,扭动,呈螺旋形
3460	show	/ʃoʊ/	vt. 显示；说明；演出；展出vi. 显示；说明；指示n. 显示；表演；炫耀n. (Show) （美、巴西）肖（人名）
4425	zebra	/ˈziːbrə/	n. [脊椎] 斑马adj. 有斑纹的（Zebra）斑马（文具品牌）；斑马公司（指盈利性和有责任感的公司）
1985	injection	/ɪnˈdʒekʃn/	n. 注射；注射剂；充血；射入轨道
