词汇组 46 (共 50 个词汇)
序号	单词	音标	释义
================================================================================
73	adopt	/əˈdɑːpt/	vt. 采取；接受；收养；正式通过vi. 采取；过继
3425	sharp	/ʃɑːrp/	adj. 急剧的；锋利的；强烈的；敏捷的；刺耳的adv. 急剧地；锐利地；突然地n. 尖头vt. 磨快；把音调升高vi. 升音演奏n. (Sharp)人名；(英)夏普
969	daughter	/ˈdɔːtər/	n. 女儿；[遗][农学] 子代adj. 女儿的；子代的
2697	ounce	/aʊns/	n. 盎司；少量；雪豹
612	chalk	/tʃɔːk/	n.粉笔,白垩vt.用粉笔写,和以白垩
4427	zone	/zoʊn/	n. 地带；地区；联防vi. 分成区vt. 使分成地带；环绕n. (Zone)人名；(塞)佐内
342	beard	/bɪrd/	n.胡须
3218	ribbon	/ˈrɪbən/	n. 带；缎带；（勋章等的）绶带；带状物；勋表vi. 形成带状vt. 把…撕成条带；用缎带装饰
3396	serious	/ˈsɪriəs/	adj. 严肃的，严重的；认真的；庄重的；危急的
3933	thing	/θɪŋ/	n. 事情；东西；事物；情况
4129	understanding	/ˌʌndərˈstændɪŋ/	n. 谅解，理解；理解力；协议adj. 了解的；聪明的；有理解力的v. 理解；明白（understand的ing形式）
2462	money	/ˈmʌni/	n. 钱；货币；财富n. (Money)人名；(英)莫尼；(西、法)莫内
2837	possible	/ˈpɑːsəbl/	adj. 可能的；合理的；合适的n. 可能性；合适的人；可能的事物
3976	timetable	/ˈtaɪmteɪbl/	n. 时间表；时刻表；课程表
152	ancient	/ˈeɪnʃənt/	adj. 古代的；古老的，过时的；年老的n. 古代人；老人
863	cooperate	/koʊˈɑːpəreɪt/	vi. 合作，配合；协力
1790	hate	/heɪt/	vt. 憎恨；厌恶；遗憾vi. 仇恨n. 憎恨；反感n. (Hate)人名；(法)阿特
2741	physical	/ˈfɪzɪkl/	adj. 物理的；身体的；物质的；根据自然规律的，符合自然法则的n. 体格检查
1386	exploit	/ɪkˈsplɔɪt/	vt. 开发，开拓；剥削；开采n. 英雄事迹；英勇行为；奇遇
95	afterward	/ˈæftərwərd/	adv. 以后，后来
387	big	/bɪɡ/	adj. 大的；重要的；量大的adv. 大量地；顺利；夸大地n. （Big）（土）比格（人名）
